LocId,LocName,Lon,Lat,OnStreet,City,ZipCode
40786,Sk Rollsløkken skole,11083341,60800649,HOLSETGATA,"HAMAR, Hamar",2318
40787,Fys Glomma Fysioterapi,11577126,60878589,MUNKEDAMSVEGEN,"ELVERUM, ELVERUM",2409
40788,Hartz,11373136,61134881,BRUGATA,"RENA, ÅMOT",2450
40789,Bu Ak Nilsen,11560893,60900919,SØBAKKVEGEN,"ELVERUM, ELVERUM",2409
40790,Le Otta Legekontor / Dr.dotterud,9558373,61777838,NULL,"OTTA, SEL",2670
40791,Psy Litun Senter,10791166,62271309,OLAF RØSTS GATE,"TYNSET, Tynset",2500
40792,Hørselssenteret As,11553062,60883240,GRINDALSVEGEN,"ELVERUM, ELVERUM",2406
40793,Tl Stor-Elvdal Tannklinikk,11060264,61568195,SKOGLYVEIEN,"KOPPANG, STOR-ELVDAL",2480
40794,Kir Thomassen Toralf,10258325,60164966,KONGENS GATE,"HØNEFOSS, RINGERIKE",3510
40795,Le Staalesen Staale,11117463,60777766,HEGGEVEGEN,"OTTESTAD, STANGE",2312
40796,Dro Taxi Kongsvinger,12005370,60187542,JERNBANEPLASSEN,"KONGSVINGER, KONGSVINGER",2211
40797,Pu Stiftelsen Grobunn,11235776,60756602,FRENNING VESTRE,"ILSENG, STANGE",2344
40799,Fri Storondammen,10085900,61097254,0501/123/13/0,"VINGROM, LILLEHAMMER",2607
40800,Psy Sinn As,10733458,59947071,BERGSLIA,"OSLO, OSLO",854
40801,Op Optiker Giset As,11069102,60794659,STRANDGATA,"HAMAR, HAMAR",2317
40802,Fen Kriminalomsorgen Hedmark Og Oppland,10695739,60793055,STRANDGATA,"GJØVIK, GJØVIK",2815
40803,Bu Storhamarsenteret,11043982,60803663,MÅSÅBEKKVEGEN,"HAMAR, HAMAR",2316
41003,Sentrum Legesenter,10691802,60797163,BJØRNSONS GATE,"GJØVIK, GJØVIK",2821
41004,Kir Hamar Kiropraktorsenter,11082143,60793305,ST.OLAVS GATE,"HAMAR, HAMAR",2317
41005,Akt Magnor Aktiv,12201420,59950593,GAUSTADVEGEN,"MAGNOR, EIDSKOG",2240
41006,Plo Furukroken Bo Og Servisesenter,9130655,62081325,FURUKROKEN,"DOMBÅS, DOVRE",2660
41224,Bhg Granerudmoen Barnehage,10443054,61239729,ELGVEGEN,"ØYER, ØYER",2636
41225,Bu Rimi Rasta,12018600,60179340,RASTAVEGEN,"KONGSVINGER, KONGSVINGER",2211
41226,Bu Kiwi Østregate(Hoelsetgården) 12,11075402,60794879,ØSTREGATE,"HAMAR, HAMAR",2317
41227,Bu Coop Mega Kongsvinger,12005551,60186153,JERNBANEGATA,"KONGSVINGER, KONGSVINGER",2211
41228,Sentrumsgården Stange,11192282,60717845,STORGATA,"STANGE, STANGE",2335
41229,Hår Klippart,10698503,60930703,STORGATA,"MOELV, RINGSAKER",2390
41230,Rus Akuttinstitusjonen M3,10757487,59916178,STORGATA,"OSLO, OSLO",182
41231,Sko Smitborg Skole,10927454,60668222,NULL,"SKREIA, ØSTRE TOTEN",2848
41232,Fys Struksnæs Abel,10336214,60404954,SOLBERG,"BJONEROA, GRAN",3522
41233,Bu Kiwi V/Sykehuset Hamar,11072436,60799269,SKOLEGATA,"HAMAR, HAMAR",2318
41234,Ba Sparebanken Hedmark Brumunddal,10940882,60884980,BRUGATA,"BRUMUNDDAL, Ringsaker",2380
41235,Lsp Lund-Iversen Kåre,10738508,59920196,PILESTREDET PARK,"OSLO, OSLO",176
41593,Smo Lena Statlige Mottak,10814603,60666820,HÅJEN,"LENA, ØSTRE TOTEN",2850
41594,Eiksåsen Ms Hjem,10611740,59941426,EIKSVEIEN,"ØSTERÅS, BÆRUM",1361
41595,Akt Hamar Arbeid og Aktivitet,11173976,60804981,OLSRUDVEGEN,"RIDABU, HAMAR",2322
41597,Tynset Hørsel,10775305,62276958,BRUGATA,"TYNSET, TYNSET",2500
41599,Le Øystre Slidre Legekontor,8929280,61175443,NULL,"HEGGENES, ØYSTRE SLIDRE",2940
41819,Taxi Gjøvik,10692287,60796972,STRANDGATA,"GJØVIK, GJØVIK",2821
41820,Le Doktorgården,10939663,60881816,NYGATA,"BRUMUNDDAL, RINGSAKER",2380
41821,Gjøvik Helsestasjon,10692816,60794822,KAUFFELDTS PLASS,"GJØVIK, GJØVIK",2815
41822,Hår Salong Topp Til Tå Magnor,12203396,59949898,GRENSEVEGEN,"MAGNOR, EIDSKOG",2240
41823,Kiwi Lillehammer,10465818,61115234,STORGATA,"LILLEHAMMER, LILLEHAMMER",2609
41824,Mattilsynet I Brumunddal,10930521,60885234,STRANDSAGVEGEN,"BRUMUNDDAL, RINGSAKER",2380
41825,Tl Rena Tannteknikk,11373445,61133154,KIRKEGATA,"RENA, ÅMOT",2450
41826,Bu Kiwi Løten Meierigården,11344915,60820677,MEIERIVEGEN,"LØTEN, LØTEN",2340
41827,Bu Mølla Brumunndal,10944041,60884663,FURNESVEGEN,"BRUMUNDDAL, RINGSAKER",2380
41828,Bu Europris Brumunddal,10941245,60885478,FURNESVEGEN,"BRUMUNDDAL, RINGSAKER",2380
41829,Le Ajer Legesenter,11055403,60813287,AJERHAGAN,"HAMAR, HAMAR",2319
41830,Op Optiker Anders Bruget,11073658,60793498,TORGGATA,"HAMAR, HAMAR",2317
41831,Kir Kirpopraktisk Center Sandvika As,10521930,59892960,ENGERVANNSVEIEN,"SANDVIKA, BÆRUM",1337
41832,Bu Coop Mega Trysil,12261427,61315403,STORVEGEN,"TRYSIL, TRYSIL",2420
41833,Bu Plantasjen Kongsvinger,11977894,60201430,INDUSTRIVEGEN,"KONGSVINGER, KONGSVINGER",2212
41834,Plo Parkgården,11079822,60793480,PARKGATA,"HAMAR, HAMAR",2317
41835,Psy Lundsveen Jørgen,11070730,60795174,TORGGATA,"HAMAR, HAMAR",2317
41836,Dovre legesenter,9130690,62081246,0511/0/0/0,"DOMBÅS, DOVRE",2660
41837,Domkirkeodden,11040990,60795459,STRANDVEGEN,"HAMAR, HAMAR",2315
41839,Kir Kiropraktor Blakkisrud,11177306,60140472,SKOGVEGEN,"JESSHEIM, ULLENSAKER",2050
41840,Sealed Air Norge As,10811871,60906537,STOLVSTADLIA,"RUDSHØGDA, RINGSAKER",2360
41841,Bu Rimi Moelv,10700651,60929990,STORGATA,"MOELV, RINGSAKER",2390
41842,Bu Kiwi Ottestad,11116314,60778299,RIKSVEG 222,"OTTESTAD, STANGE",2312
41844,Skjåk Legekontor,8389282,61882296,0513/0/0/0,"SKJÅK, SKJÅK",2690
41845,Bu Kiwi Trysil,12255857,61314357,VESTSIDEVEGEN,"TRYSIL, TRYSIL",2420
41846,Rtg Sentrum Røntgen Nittedal,10847953,60038060,0233/13/4/0,"NITTEDAL, NITTEDAL",1482
41847,Hil-Huset Hamar Stadion,11080945,60796929,VANGSVEGEN,"HAMAR, HAMAR",2317
41848,Sjømennenes Helseheim Rehabilitering Se...,10476134,59934165,RYKKINNVEIEN,"RYKKINN, BÆRUM",1349
41849,Le Myrvang Evelyn (stormarked Flisa),12010179,60611230,KAFFEGATA,"FLISA, ÅSNES",2270
41850,Bu Lidl Stange,11197272,60721574,ROMEDALSVEGEN,"STANGE, Stange",2335
41851,Syk Sihov,10350102,60703631,SENTRUMSVEGEN,"HOV, SØNDRE LAND",2860
41852,Le Ottestad Legesenter,11118678,60783977,TUNBEKKVEGEN,"OTTESTAD, Stange",2312
41853,Hår Frisørsalongen Hårfin,11998798,60191733,STORGATA,"KONGSVINGER, Kongsvinger",2212
41854,Bu Kiwi 004 Trysil,12267950,61311528,SØRHUSJORDET,"TRYSIL, TRYSIL",2420
41856,Ba Sparebanken Hedmark Ridabu,11123197,60801177,TODDERUDVEGEN,"RIDABU, HAMAR",2322
41857,Bu Coop OBS Elverum,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
41858,Plo Furubakken Alderssenter,10688485,60798837,ØVRE TORVGATE,"GJØVIK, GJØVIK",2821
41859,Ba Dnb Nor Bank,12001755,60186822,GÅGATA,"KONGSVINGER, KONGSVINGER",2211
41860,Hagebæk,12261961,61314642,STORVEGEN,"TRYSIL, TRYSIL",2420
41861,Rus Risby Behandlingssenter,9774783,60833644,RUTE 538,"DOKKA, NORDRE LAND",2870
41862,Sanitetens Hus,11996001,60193116,FJELLGATA,"KONGSVINGER, KONGSVINGER",2212
41863,Sy Aleris As,10708342,59915116,FREDERIK STANGS GATE,"OSLO, OSLO",264
41864,Plo Aurdal Bofellesskap,9412885,60922191,AURDAL BOFELLESSKAP,"AURDAL, NORD-AURDAL",2910
41865,Psy Fagernes Psykologikontor,9221750,60995858,SKRAUTVÅLSVEGEN,"FAGERNES, NORD-AURDAL",2900
41866,Bøndernes Hus Kafe As,10463001,61115436,KIRKEGATA,"LILLEHAMMER, LILLEHAMMER",2609
41867,Lunner Produkter As,10616536,60288799,ROALINNA,"ROA, LUNNER",2740
41868,Iversen Kåre Lund,10738508,59920196,PILESTREDET PARK,"OSLO, OSLO",176
41869,Lsp Bogstadveien Øre Nese Hals,10720350,59926702,BOGSTADVEIEN,"OSLO, OSLO",366
41870,Smo Hobøl Statlige Mottak,10907395,59601774,0138/103/10/0,"HOBØL, HOBØL",1827
41871,Sko Lunner Ungdomsskole,10616360,60289027,0533/0/0/0,"ROA, LUNNER",2740
41872,Le Nes Legesenter Ådal,9983441,60562098,FURUSLETTA,"NES I ÅDAL, RINGERIKE",3524
41873,Bhg Orretun Barnehage,10444112,61245053,0521/0/0/0,"ØYER, ØYER",2636
41874,Rondane Spa,9558373,61777838,0517/0/0/0,"OTTA, SEL",2670
41875,Dps Hamar,11070463,60794510,STRANDGATA,"HAMAR, HAMAR",2317
41876,Bhg Hov Barnehage,10342109,60700924,FJORDVEGEN,"HOV, SØNDRE LAND",2860
41877,Sk Prestrud skole,11035486,60808115,K.O.BJERKLIS VEG,"HAMAR, Hamar",2316
41879,Bhg Solvang Barnehage,11086772,60812920,LEKEPARKVEGEN,"HAMAR, HAMAR",2319
41880,Bhg Vangli Barnehage Ba,11177603,60814514,VANGLIVEGEN,"RIDABU, HAMAR",2322
41881,Bhg Ingeberg Barnehage,11133012,60829281,ANDEVEGEN,"INGEBERG, HAMAR",2323
41882,Krk Vinger Kirke Og Krematorium,12010515,60194846,VESTRE SOLØRVEG,"KONGSVINGER, KONGSVINGER",2213
41883,Øye Spesialist. Gran Brillehjørnet,10573574,60356300,HOVSGUTUA,"GRAN, GRAN",2750
41884,"Log Møller, Arnt Ivar",11282871,60747598,HESTESKOEN,"ROMEDAL, STANGE",2334
41885,Hlp Lilletorget Lillehammer,10464637,61116992,STORGATA,"LILLEHAMMER, LILLEHAMMER",2609
41886,Rtg Otta Røntgen,9558056,61777051,RØNTGEN,"OTTA, SEL",2670
41887,Rtg Fagernes Røntgen,9242348,60986650,GARLIVEGEN,"FAGERNES, NORD-AURDAL",2900
41888,Bu Coop Mega Løten,11341938,60820155,STASJONSVEGEN,"LØTEN, LØTEN",2340
41889,Psy Sørbyen Psykomotorisk Fysioterapi V...,10691611,60784767,RINGVEGEN,"GJØVIK, GJØVIK",2815
41890,Velkomstsenteret Trysil,12238407,61307328,0428/0/0/0,"TRYSIL, TRYSIL",2420
41891,Nes Fotklinikk,10940127,60763854,BRYGGEVEGEN,"NES PÅ HEDMARK, RINGS...",2350
41892,Bu Spar Hanstad,11567276,60861479,JOHAN FALKBERGETS VEG,"ELVERUM, ELVERUM",2407
41893,Bhg Hakkebakkeskogen Barnehage,11571194,60866530,OLE K. LØKENS VEG,"ELVERUM, ELVERUM",2407
41894,Gjøvik Apotek,10689240,60795831,BAKKEGATA,"GJØVIK, GJØVIK",2815
41895,Glåmdal Krisesenter,12030851,60197873,ØSTRE SOLØRVEG,"KONGSVINGER, KONGSVINGER",2211
41896,Krisesenteret For Kvinner I Asker Og Bærum,10486235,59910779,VANGKROKEN,"VØYENENGA, BÆRUM",1339
41897,Plo Ottestad Bo- og Sevicesenter,11117234,60776168,HÅKENSTADVEGEN,"OTTESTAD, STANGE",2312
41898,Bu Rimi Brumunddal,10952801,60880612,FURNESVEGEN,"BRUMUNDDAL, RINGSAKER",2380
41899,Ba Nordea Bank Hamar,11070556,60794647,TORGGATA,"HAMAR, HAMAR",2317
41900,Sanitetens Hus Mo Sanitetsforening,11635587,60439137,0418/0/0/0,"GARDVIK, NORD-ODAL",2133
41901,Sk Steinerskolen på Hedemarken,11102668,60777422,Rudolf Steiners veg,"OTTESTAD, Stange",2312
41902,Le Medi 3 Innlandet As Hamar,11076758,60792519,PARKGATA,"HAMAR, HAMAR",2317
41903,Tl Elverum Tannklinikk,11534830,60881675,HAMARVEGEN,"ELVERUM, Elverum",2411
41904,Gjøvik Rådhus,10692816,60794822,KAUFFELDTS PLASS,"GJØVIK, GJØVIK",2815
41906,Hot Vinger Hotell Og Spa,12014066,60186561,ØSTRE SOLØRVEG,"KONGSVINGER, KONGSVINGER",2211
41907,Sks Kongsvinger Stasjon,12002152,60187415,JERNBANEPLASSEN,"KONGSVINGER, Kongsvinger",2211
41908,Psy Hosters Minde,10466291,61111032,KIRKEGATA,"LILLEHAMMER, LILLEHAMMER",2609
41909,Bu Rema 1000 Brumunddal,10940294,60883957,NYGATA,"BRUMUNDDAL, RINGSAKER",2380
41910,Sks Eidsvoll Stasjon,11262040,60330810,SUNDGATA,"EIDSVOLL, EIDSVOLL",2080
41911,Arb Nord-Odal Arbeids / Opplæringssente...,11544277,60393238,TIURVEGEN,"SAGSTUA, NORD-ODAL",2120
41912,Bu Spar Solvang,11087878,60808692,FURNESVEGEN,"HAMAR, HAMAR",2318
41913,Kir 60 Grader Nord Kiropraktikk,10693507,60782571,RINGVEGEN,"GJØVIK, GJØVIK",2815
41914,Bu Kiwi Brein,11088776,60815343,VIENVEGEN,"HAMAR, HAMAR",2318
41915,Håpets Dør,11179649,59959164,FALDALSVEIEN,"FETSUND, FET",1900
41916,Bhg Sagatun Barnehage,11070273,60797704,FOLKESTADS GATE,"HAMAR, HAMAR",2317
41917,Brakka Kongsvinger,12032574,60186591,VINGERSJØVEGEN,"KONGSVINGER, KONGSVINGER",2211
41918,Reh Aure Rehabiltering,8528389,63268183,1569/0/0/0,"AURE, AURE",6690
41919,Tl Tannhelsetjenesten Moelv,10692607,60925255,SKOLEVEGEN,"MOELV, RINGSAKER",2390
41920,Kir Kiropraktorsenteret Romeriket As,11047797,59956462,STORGATA,"LILLESTRØM, SKEDSMO",2000
41921,Bu Grandsenteret Hamar,11077533,60791894,TORGGATA,"HAMAR, HAMAR",2317
41922,Ba Jernbanepersonalets Sparebankbank,11079317,60791892,STANGEVEGEN,"HAMAR, HAMAR",2317
41923,Aldersbolig 15. Bruflat,9590815,60901903,0541/0/0/0,"ETNEDAL, ETNEDAL",2890
41925,Kir Hamar Kiropraktorklinikk,11076696,60792121,TORGGATA,"HAMAR, HAMAR",2317
41926,Sk Kilde skole,10692827,60940565,STORGATA,"MOELV, Ringsaker",2390
41927,Sk Fossen skole,10714638,60939590,FOSSVEGEN,"MOELV, Ringsaker",2390
41928,Sk Hempa skole,10957738,60898426,BØRKESVEVEGEN,"BRUMUNDDAL, Ringsaker",2380
41929,Sk Fagerlund skole (Ringsaker),10940142,60893850,BEKKEVEGEN,"BRUMUNDDAL, Ringsaker",2380
41930,Sk Furnes ungdomsskole,11042103,60850732,GJERLUVEGEN,"FURNES, Ringsaker",2320
41931,Sk Mørkved skole,10958998,60870272,KONGSVEGEN,"BRUMUNDDAL, Ringsaker",2380
41933,Sk Furu steinerskole,10837326,60920832,LØKENDALSVEGEN,"RUDSHØGDA, Ringsaker",2360
41934,Sk Moelv ungdomsskole,10692926,60926587,SKOLEVEGEN,"MOELV, Ringsaker",2390
41935,Sk Åkershagan O/A grunnskole,11116353,60787532,0417/210/40/0,"OTTESTAD, Stange",2312
41936,Smo Vold Statlige Mottak,10070966,61300988,VOLD,"ØSTRE GAUSDAL, GAUSDAL",2651
41937,Plo Sørsveen Avlastningsbolig,10685204,61109405,NORDMESSENVEGEN,"MESNALI, RINGSAKER",2610
41938,Plo Bjønnhaug Avlastningssenter,10952717,60879531,THORE BJERKES VEG,"BRUMUNDDAL, RINGSAKER",2380
41939,Hot Sletten Motell,9241418,61981754,JØNDALSVEGEN,"DOVRE, DOVRE",2662
41940,Sk Gaupen skole,10779697,60872480,STAVSJØVEGEN,"GAUPEN, Ringsaker",2355
41941,"Ringsaker Kommune Brumunddal Admin,kantine",10941453,60885143,FURNESVEGEN,"BRUMUNDDAL, RINGSAKER",2380
41942,Hot Scandic Hamar,11087748,60796355,VANGSVEGEN,"HAMAR, HAMAR",2318
41943,Strålen Ullevål Sykehus,10732921,59937315,KIRKEVEIEN,"OSLO, OSLO",450
41944,"Strålen R Dnr,det Norske Radiumhospital",10661192,59930718,ULLERNCHAUSSEEN,"OSLO, OSLO",310
41945,Tl Paulsen Lars,12051339,60255511,BRANDVALVEGEN,"ROVERUD, KONGSVINGER",2216
41946,Fys Storgaten Fysikalske Inst.,10464563,61118024,STORGATA,"LILLEHAMMER, LILLEHAMMER",2615
41947,Bhg Veldre Barnehage,10917206,60916053,BYFLATEN,"BRUMUNDDAL, RINGSAKER",2380
41948,Arb Meskano As,10781684,62278123,TOMTEGATA,"TYNSET, TYNSET",2500
41949,Sk Sønsthagen Voksenopplæring-Aktivisering,12271158,61311808,SKREDDERBAKKEN,"TRYSIL, TRYSIL",2420
41951,Akt Vonheim Aktivitetsklubb,11635587,60439137,0418/0/0/0,"GARDVIK, NORD-ODAL",2133
41952,Bu Cc Martn Gjøvik,10693629,60799991,JERNBANESVINGEN,"GJØVIK, GJØVIK",2821
41953,Bu Ica Brumunddal,10936226,60890702,BAKKEHAUGVEGEN,"BRUMUNDDAL, RINGSAKER",2380
41955,Ba Sparebanken Hedmark Løten,11342761,60819719,MEIERIVEGEN,"LØTEN, LØTEN",2340
41956,"Bu Rema 1000,hamar",11066943,60794865,STORHAMARGATA,"HAMAR, HAMAR",2317
41957,Bu Rema 1000 Storhamar,11036095,60801418,KORNSILOVEGEN,"HAMAR, HAMAR",2316
41958,Ba Odal Sparebank,11542669,60391965,SENTRUMSVEGEN,"SAGSTUA, NORD-ODAL",2120
41959,Øvre Romerike Øyelegekontor,11175301,60280725,HAUGVEGEN,"RÅHOLT, EIDSVOLL",2070
41960,Tl Åkershagan Tannklinikk,11118269,60788873,ÅKERSHAGAN,"OTTESTAD, STANGE",2312
41961,Off Kongsvinger Rådhus/Kommune,11998051,60191420,FJELLGATA,"KONGSVINGER, KONGSVINGER",2212
41962,Trysil Taxi,12262817,61315755,STORVEGEN,"TRYSIL, TRYSIL",2420
41963,Brumunddal Postkontor,10941446,60885142,BRUGATA,"BRUMUNDDAL, Ringsaker",2380
41964,Le Gotaas,10940530,60885120,FURNESVEGEN,"BRUMUNDDAL, RINGSAKER",2380
41965,Oslo Nevrokiropraktiske Senter,10740333,59916443,PILESTREDET,"OSLO, OSLO",164
41966,Psy Årdal Psykiriatriskesenter,7620711,61194748,1424/0/0/0,"ÅRDALSTANGEN, ÅRDAL",6885
41967,Le Smertemedisinskinstitutt,10714978,59928352,MAJORSTUVEIEN,"OSLO, OSLO",367
41968,Kongsvingerhallen As,12005407,60191290,MARKENSVEGEN,"KONGSVINGER, KONGSVINGER",2212
41969,Bu Kiwi Kongsvinger Stasjonssida,12007925,60187025,TRONSMOS VEG,"KONGSVINGER, KONGSVINGER",2211
41970,Bu Spar Koppang,11049402,61570452,STORGATA,"KOPPANG, STOR-ELVDAL",2480
41971,Frivillighetssenteralen Folldal,9989746,62136122,**Folldal rbst.,FOLLDAL,2580
41972,Øye Øyelegespesialist Strømmen,11011105,59948093,STRØMSVEIEN,"STRØMMEN, SKEDSMO",2010
41973,Hedmarkstoppen Folkehøgskole,11040106,60817771,LIMHUSVEGEN,"HAMAR, HAMAR",2315
41974,Andrologisksenter,10683307,59922138,DRAMMENSVEIEN,"OSLO, OSLO",277
41975,Bu Europris Hamar,11074698,60793573,VANGSVEGEN,"HAMAR, HAMAR",2317
41976,Le Batuthi,12203922,59947897,GRENSEVEGEN,"MAGNOR, EIDSKOG",2240
41977,Bu Løiten Lys As,11304007,60827313,LØITEN BRÆNDERI,"LØTEN, LØTEN",2340
41978,Le Parken Legesenter,11564957,60875340,STORGATA,"ELVERUM, ELVERUM",2406
41979,Vet Ringsaker Dyreklinikk As,10702299,60923389,STORGATA,"MOELV, RINGSAKER",2390
41980,Tl Gardvik Tannklinikk,11644404,60422770,STRØMSVEGEN,"GARDVIK, NORD-ODAL",2133
41981,Tl Løten Tannklinikk,11353504,60822187,SYKEHUSVEGEN,"LØTEN, LØTEN",2340
41982,Spina Fysioterapi Og Manuellterapi,10256977,60165178,KVERNBERGGATA,"HØNEFOSS, RINGERIKE",3510
41983,Sks Rena Skysstasjon,11368676,61133736,BRUGATA,"RENA, Åmot",2450
41984,Rus Tyristiftelsen Frankmotunet,10138785,62148457,0439/55/103/0,"GRIMSBU, FOLLDAL",2582
41985,Ba Dnb Nor Bank Brumunddal,10938762,60885709,RINGSAKERVEGEN,"BRUMUNDDAL, RINGSAKER",2380
41986,Pu Heberheimen,11994985,60196337,W.FAYE HANSENS VEG,"KONGSVINGER, KONGSVINGER",2214
41987,Bu Lidl Kongsvinger,11979668,60200194,INDUSTRIVEGEN,"KONGSVINGER, KONGSVINGER",2212
41988,Le Poppe Sverre Frølich,10525350,59890954,RÅDMANN HALMRASTS VEI,"SANDVIKA, BÆRUM",1337
41989,Dps Dagenhet Kongsvinger,12003218,60195706,ØVRE LANGELANDSVEG,"KONGSVINGER, KONGSVINGER",2213
41990,Oddnes Helsehus,10247923,60787969,0536/14/1/1,"ODNES, SØNDRE LAND",2879
41991,Bu Charlottenberg,12240631,59930876,NULL,"MAGNOR, Eidskog",2240
42252,Hot Feforkampen Fjellstue,9763734,61598694,NULL,"VINSTRA, NORD-FRON",2640
42253,Hot Thon Hotel Elverum,11564012,60880699,STORGATA,"ELVERUM, Elverum",2406
42254,Brøttum Almenning,10811858,61076928,0412/289/1/0,"MESNALI, RINGSAKER",2610
42256,Psy Psykiatrisk Dagsenter Meierigården,11194373,60717545,JERNBANEGATA,"STANGE, STANGE",2335
42257,Le Torggata Legesenter,11070730,60795174,TORGGATA,"HAMAR, HAMAR",2317
42258,Bu Kiwi Moelv,10700550,60928953,STORGATA,"MOELV, RINGSAKER",2390
42260,Fys Øyer Fysioterapi,10416395,61262319,TINGBERGVEGEN,"ØYER, ØYER",2636
42261,Ba Nordea Bank Elverum,11562862,60880930,STORGATA,"ELVERUM, ELVERUM",2406
42262,Tl Tannlegene Boiesen Og Larsen,11042416,59955438,BROGATA,"LILLESTRØM, SKEDSMO",2000
42263,Apo Apotek 1 Svanen Hamar,11072235,60793708,STRANDGATA,"HAMAR, HAMAR",2317
42264,Bu Rimi Elverum Postgården,11565493,60879784,GAMLE TRYSILVEG,"ELVERUM, ELVERUM",2406
42267,Hlp Bussgarasjen Dombås,9101963,62085897,Kv 546,DOMBÅS,2660
42268,Sks Dombås Skyssterminalen,9125738,62073822,NULL,"DOMBÅS, DOVRE",2660
42269,Sen Dovre Sentrum,9246545,61983685,Fv 492,DOVRE,NULL
42270,Hlp Busslomme Dovreskogen,9354170,61918222,Fv 491,DOVRE,NULL
42271,Hlp Sjoa Shellstasjon,9549214,61678784,Fv 402,SEL,NULL
42272,Hlp Busslomme Kvam,9681215,61664577,Moavegen,NORD-FRON,NULL
42273,Hlp Busslomme Hundorp,9938539,61557031,NULL,SØR-FRON,2647
42274,Hlp Busslomme Sentrum Sør Fron,9949403,61551839,NULL,SØR-FRON,2647
42275,Hlp Busslomme Tretten,10301562,61312589,NULL,ØYER,2635
42277,Nav Elverum Trygd Amundsengården,11564078,60881967,ST. OLAVS GATE,"ELVERUM, ELVERUM",2406
42278,Fys Skotterud Fysioterapi,12121622,59983593,SYVERSBAKKEN,"SKOTTERUD, EIDSKOG",2230
42279,Bu Rema 1000 Kongsvinger,11979668,60200194,INDUSTRIVEGEN,"KONGSVINGER, KONGSVINGER",2212
42280,Bu Martnssenteret,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
42281,Le Åkersvika Legesenter,11109788,60783440,VIKAVEGEN,"OTTESTAD, STANGE",2312
42282,Hår Klippotequet Trude Løten,11342799,60820350,MEIERIVEGEN,"LØTEN, LØTEN",2340
42283,Le Langaker Kjell Erik Indre Med.,10718322,59914515,DRAMMENSVEIEN,"OSLO, OSLO",255
42284,Rus Syningom Omsorgssenter,11712016,60384496,SYNINGOM,"AUSTVATN, NORD-ODAL",2134
42285,Le Ullensaker Øre Nese Hals,11172929,60139204,TRONDHEIMSVEGEN (JESSHEIM),"JESSHEIM, ULLENSAKER",2050
42286,Bu Elkjøp Kongsvinger,11980373,60199599,INDUSTRIVEGEN,"KONGSVINGER, KONGSVINGER",2212
42287,Le Brugata Legekontor,11997062,60190993,BRUGATA,"KONGSVINGER, KONGSVINGER",2212
42288,Hlp Esso Hafjell,10433928,61244359,STRØMSHUGUVEGEN,"ØYER, ØYER",2636
42289,Nav Ringsaker Trygd,10701182,60919757,STORGATA,"MOELV, RINGSAKER",2390
42290,Bu Spar Mjøsbrua,10702301,60924747,STORGATA,"MOELV, RINGSAKER",2390
42291,Tl Brumunddal Tannklinikk,10940294,60883957,NYGATA,"BRUMUNDDAL, RINGSAKER",2380
42292,Hot Trysil Høyfjellshotell (norlandia),12265206,61313216,STORVEGEN,"TRYSIL, TRYSIL",2420
42293,Bu Kiwi Stavsjø,10839598,60804231,TINGNESVEGEN,"STAVSJØ, RINGSAKER",2353
42294,Fys Aabakken,11057676,60819637,KÅRTORPVEGEN,"FURNES, RINGSAKER",2320
42295,Bo Olabu Omsorgsbolig,10563495,60363130,HOFSBROVEGEN,"GRAN, GRAN",2750
42296,Fys Vika Fysioterapi Institutt For Manu...,11109788,60783440,VIKAVEGEN,"OTTESTAD, STANGE",2312
42297,Lsp Legespesialistene,10461794,61118408,TOMTEGATA,"LILLEHAMMER, LILLEHAMMER",2615
42299,Fys Aktivklinikken,10474042,61123873,NORDSETERVEGEN,"LILLEHAMMER, LILLEHAMMER",2618
42300,Plo Heidalstun Bo Og Aktivitetssenter,9299292,61755715,SKOGVEGEN,"HEIDAL, SEL",2676
42301,Hot Vikingskipet Motell,11099181,60794602,ÅKERSVIKVEGEN,"HAMAR, HAMAR",2321
42302,Bo Gartnerhagen Bokollektiv,10455198,61124067,GARTNERHAGEN,"LILLEHAMMER, LILLEHAMMER",2615
42303,Hlp Sinclair,9685340,61665452,NULL,"KVAM, NORD-FRON",2642
42304,"Hlp Harpefoss, Hernes",9858028,61578404,MOAVEGEN,"SØR-FRON, SØR-FRON",2647
42305,Hlp Kvitfjelltunet,10195637,61455450,FÅVANGVEGEN,"FÅVANG, RINGEBU",2634
42306,Hlp Nord Sel,9428756,61848902,NULL,"SEL, SEL",2672
42307,Nav Hamar Trygd,11071515,60795080,TORGGATA,"HAMAR, HAMAR",2317
42308,Eidskog Lys As,12099099,60023748,NULL,"MATRAND, EIDSKOG",2235
42309,Sks Elverum Skysstasjon,11546536,60882884,JERNBANEGATA,"ELVERUM, ELVERUM",2406
42310,Bu Olrud City,11007931,60815263,0403/246/6/0,"FURNES, HAMAR",2320
42311,Kvennhaugen Dagsenter,11342020,60821533,GRINDERENGSLETTA,"LØTEN, LØTEN",2340
42312,Bu Kiwi Våler,11834974,60668944,SENTRUM,"VÅLER I SOLØR, VÅLER",2436
42314,Bu Brusenteret,11995103,60192090,BRUGATA,"KONGSVINGER, KONGSVINGER",2212
42315,Bu Spar Søbakken,11560893,60900919,SØBAKKVEGEN,"ELVERUM, ELVERUM",2409
